evt,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
265,961.651162294601,60.46999,0.64416504,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
266,1506.2345913397296,61.056625,0.2312622,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
267,1510.8501679242513,61.056625,0.2312622,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
268,1895.8098931269476,186.46872,2.0029297,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
269,1458.2225233586048,186.46872,2.0029297,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
270,1712.98571327092,86.445114,0.60461426,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
271,397.34741075831255,86.445114,0.60461426,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
272,378.7920100967703,86.445114,0.60461426,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
273,388.2405828378156,157.55666,0.28405762,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
274,672.4555486058123,130.30043,0.42425537,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
275,1390.3335723902776,130.30043,0.42425537,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
276,840.0341741054732,130.30043,0.42425537,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
277,792.0720582202076,130.30043,0.42425537,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
278,1611.376880870686,516.8495,1.0578613,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
279,2040.1722142484236,176.96617,0.062072754,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
280,1744.0660452751706,176.96617,0.062072754,-999.0,-999.0,2946075.0,-999.0,-999.0,-999.0
281,1499.4553722714106,69.675865,1.9516602,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
282,1002.1784357173774,92.85283,1.0656738,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
283,460.28471303085297,61.571087,0.13967896,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
284,651.803821056254,61.571087,0.13967896,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
285,1898.1271278076592,285.21323,0.4468994,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
286,1608.2620183018992,285.21323,0.4468994,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
287,1120.8263847752194,243.49925,0.56018066,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
288,1067.6547439638755,243.49925,0.56018066,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
289,2315.5898650708828,246.56076,0.11125183,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
290,457.6640686336248,246.56076,0.11125183,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
291,1603.1293664503885,92.2751,0.18508911,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
292,1427.7173200690488,97.474976,0.5097656,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
293,1437.1662857016072,97.474976,0.5097656,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
294,1906.6571574655231,333.1109,1.5061035,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
295,1661.7168969429335,333.1109,1.5061035,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
296,1432.1433083148763,333.1109,1.5061035,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
297,743.4930181433682,129.03186,1.6181641,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
298,778.6597470893598,174.75313,0.6287842,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
299,799.0137048980121,174.75313,0.6287842,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
300,1751.40193411694,252.23805,1.1660156,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
301,1150.1217479185727,252.23805,1.1660156,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
302,1453.4353802344,56.843735,0.3217163,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
303,533.7461245828637,73.13465,0.03804779,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
304,508.3701476164479,73.13465,0.03804779,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
305,1368.7729590106253,163.96059,0.37573242,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
306,1305.9428327770097,163.96059,0.37573242,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
307,338.48026505967147,128.66542,0.3961792,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
308,619.2289356720576,153.26732,0.14178467,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
309,1053.0911238576823,66.553566,0.5046387,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
310,1076.93848243342,66.553566,0.5046387,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
311,879.5500708009986,66.553566,0.5046387,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
312,1820.3248183758187,177.8013,0.35479736,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
313,998.6234176442504,58.52447,0.68029785,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
314,927.8048695332392,76.71371,1.4003906,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
315,1196.386230830762,165.8719,0.65563965,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
316,1324.451601868437,262.17426,0.2434082,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
317,1641.3212223927828,198.97664,1.2385254,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
318,2171.560739931233,225.46304,0.44610596,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
319,857.8171022645906,97.5721,0.04826355,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
320,724.4277726819614,97.5721,0.04826355,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
321,391.5317870988991,267.6847,0.105667114,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
322,1511.139048998014,453.83975,1.5039062,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
323,1070.6073286456672,72.249886,1.348877,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
324,1442.1580018822556,61.734825,1.0229492,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
325,1207.2427945845216,134.95674,0.31671143,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
326,508.789124501723,134.95674,0.31671143,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
327,1572.912579024751,196.46953,1.3071289,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
328,1051.4226266631829,196.46953,1.3071289,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
329,944.0752904747822,196.46953,1.3071289,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
330,1826.435232708084,111.46197,0.99731445,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
331,514.2189629787351,111.46197,0.99731445,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
332,1689.260658608203,249.87592,0.5296631,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
333,1465.067817745554,249.87592,0.5296631,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
334,999.6508329752525,101.175446,0.0028290749,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
335,1455.1920109795058,90.39255,0.079559326,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
336,1278.5895783983617,90.39255,0.079559326,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
337,1260.5293293534114,90.39255,0.079559326,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
338,1296.680289936582,357.37872,0.413208,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
339,1294.76671001344,357.37872,0.413208,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
340,334.22808351913034,148.13716,0.076034546,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
341,1262.0202402880218,131.69077,0.7775879,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
342,749.3576126458474,235.3374,1.1936035,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
343,1224.4872980391424,235.3374,1.1936035,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
344,789.1610612939892,235.3374,1.1936035,-999.0,-999.0,3253442.0,-999.0,-999.0,-999.0
345,1566.1498192444658,213.23177,1.9433594,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
346,1382.8417444546765,424.32538,1.7370605,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
347,1755.452712167104,422.0813,0.57580566,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
348,1472.6948659677605,422.0813,0.57580566,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
349,1590.1618659176138,230.24442,1.8361816,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
350,1386.4319019376658,156.94472,0.86608887,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
351,1639.512097129021,156.94472,0.86608887,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
352,874.3506708483627,99.094795,0.12750244,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
353,724.0234591556751,99.094795,0.12750244,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
354,1248.8909243662783,116.82365,0.73376465,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
355,332.89875615216044,208.27927,0.40167236,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
356,307.4970291342571,208.27927,0.40167236,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
357,1021.6916850064888,128.31995,1.6362305,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
358,469.9862904973781,156.39566,0.03882599,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
359,498.3024396901175,156.39566,0.03882599,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
360,433.9553693662373,156.39566,0.03882599,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
361,1477.5755194679032,158.86105,1.4118652,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
362,975.6729463691572,158.86105,1.4118652,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
363,1174.2689192541725,195.42117,0.3326416,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
364,660.3651173058465,124.7453,1.5339355,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
365,654.2912014117815,124.7453,1.5339355,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
366,649.6949703284134,124.7453,1.5339355,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
367,994.995457199699,152.41408,0.11375427,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
368,912.2733192850634,152.41408,0.11375427,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
369,1818.0271909212956,167.08087,1.2277832,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
370,1114.0289804112722,55.09765,1.4206543,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
371,951.6380684962736,55.09765,1.4206543,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
372,1315.145558237729,149.89636,0.8967285,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
373,1126.5663076867554,57.968998,1.1096191,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
374,1727.0635019566776,248.573,0.24472046,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
375,1580.333499694102,177.15317,0.9406738,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
376,2469.031978124483,300.7241,0.4248047,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
377,2038.1154750737187,300.7241,0.4248047,-999.0,-999.0,2142686.0,-999.0,-999.0,-999.0
378,1626.4628779213683,131.0026,0.41522217,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
379,899.8316450923228,131.0026,0.41522217,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
380,991.3756163519027,58.866665,0.3079834,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
381,555.6776248370605,120.74289,0.7319336,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
382,1589.3031380341522,130.12347,0.3501587,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
383,1879.706358310981,130.12347,0.3501587,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
384,415.332383389697,105.53626,1.1264648,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
385,1101.8543596086756,58.38785,1.2636719,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
386,1215.928018907165,130.30815,0.86279297,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
387,1262.4943772768258,103.20978,0.94262695,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
388,1097.6733663655286,103.20978,0.94262695,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
389,1923.263245472192,186.81514,1.0075684,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
390,1282.711208850095,318.65814,0.6915283,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
391,1113.332373142092,318.65814,0.6915283,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
392,1035.742247016797,318.65814,0.6915283,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
393,574.7916579601622,210.12634,0.5949707,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
394,514.1256089036597,210.12634,0.5949707,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
395,548.6725648995968,178.54153,0.37628174,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
396,480.3569086828551,178.54153,0.37628174,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
397,1189.7797331735997,180.45197,0.74975586,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
398,337.6447749102514,210.90071,0.6010742,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
399,490.5214744182487,210.90071,0.6010742,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
400,1800.5275590512888,375.1945,0.8979492,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
401,1236.747353521112,76.5544,0.3555298,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
402,1219.4739820667337,76.5544,0.3555298,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
403,3783.642226477952,237.7671,2.1386719,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
404,2173.5825710629933,237.7671,2.1386719,-999.0,-999.0,1792447.0,-999.0,-999.0,-999.0
405,1279.3749833099464,87.47263,0.16281128,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
406,382.5187257922756,421.87405,0.42364502,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
407,449.563757066794,421.87405,0.42364502,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
408,1429.574077336502,89.96587,0.50964355,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
409,2270.522647580395,89.96587,0.50964355,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
410,1216.873288544347,66.4681,0.7536621,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
411,1160.1474602105104,140.5813,0.8125,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
412,649.6325356248301,86.639366,0.26416016,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
413,543.015437894142,86.639366,0.26416016,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
414,1081.929856773287,162.75948,0.95825195,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
415,1168.9235808464084,162.75948,0.95825195,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
416,434.49824844535647,172.83469,0.67407227,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
417,430.5900190738637,172.83469,0.67407227,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
418,1683.9201853110526,98.45593,1.8635254,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
419,1481.174077697339,98.45593,1.8635254,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
420,1412.0227817807297,98.45593,1.8635254,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
421,1581.5001296022697,294.95563,0.14453125,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
422,1088.841933838396,294.95563,0.14453125,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
423,1536.050111462745,214.2512,0.9133301,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
424,1369.3365040929712,214.2512,0.9133301,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
425,1408.228428490157,316.46567,0.92370605,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
426,1331.5237168695703,126.3895,0.4171753,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
427,1163.6794296077023,126.3895,0.4171753,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
428,1906.475806275751,63.008625,0.88134766,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
429,2475.4219357621,178.60057,1.4277344,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
430,2048.949211993449,178.60057,1.4277344,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
431,986.218115285519,76.04244,0.3357544,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
432,540.4827545172245,76.04244,0.3357544,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
433,1053.9014106745071,124.1892,0.5272217,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
434,929.9952308193637,120.682465,0.18270874,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
435,874.7833190897024,120.682465,0.18270874,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
436,883.1726063816177,120.682465,0.18270874,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
437,1053.8425203623988,142.7862,0.13146973,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
438,1023.4448624793396,142.7862,0.13146973,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
439,474.2175690029558,182.10463,0.2514038,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
440,381.36530356108784,182.10463,0.2514038,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
441,1443.035511332532,88.618576,2.2250977,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
442,1068.5962342150744,142.57616,1.4250488,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
443,1015.0924030861552,142.57616,1.4250488,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
444,2258.3863091060284,190.14516,1.7497559,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
445,1716.443441237885,190.14516,1.7497559,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
446,1690.250124171039,190.14516,1.7497559,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
447,1694.3091977905308,190.14516,1.7497559,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
448,847.959566364665,64.86957,1.6384277,-999.0,-999.0,2694638.0,-999.0,-999.0,-999.0
449,818.9212035902729,188.26088,0.83569336,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
450,692.3352897866279,188.26088,0.83569336,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
451,1254.8966641513157,175.14638,1.0297852,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
452,1707.2612398619128,175.14638,1.0297852,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
453,1037.681614598743,149.6912,0.6171875,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
454,482.9500011267081,255.42903,0.2597046,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
455,1107.9269581914236,113.53942,0.37982178,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
456,1038.978716892754,113.53942,0.37982178,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
457,1085.4849117927863,189.96025,0.76416016,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
458,947.6818009115732,189.96025,0.76416016,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
459,636.7958700380649,222.0336,0.83984375,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
460,1751.9510670331358,225.96065,1.2412109,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
461,1283.1731744003473,225.96065,1.2412109,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
462,699.8524094289388,83.40676,0.45092773,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
463,1273.1699023732058,117.121346,0.8807373,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
464,1752.269470811215,299.2528,1.4133301,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
465,1550.1792693336236,299.2528,1.4133301,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
466,1521.2956115115917,183.53178,0.046569824,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
467,1314.2188839543471,183.53178,0.046569824,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
468,531.536204479693,221.83443,1.6047363,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
469,680.8723153885018,221.83443,1.6047363,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
470,1249.0075547783524,100.0212,1.0061035,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
471,1214.7212343033077,100.0212,1.0061035,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
472,1233.3085281472406,100.0212,1.0061035,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
473,1120.6578952768728,100.0212,1.0061035,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
474,4264.36430263466,618.9228,0.3008423,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
475,532.0612767811285,618.9228,0.3008423,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
476,1168.4479307168922,121.797745,1.1271973,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
477,865.1619601714245,121.797745,1.1271973,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
478,2269.726246651113,119.07977,1.824707,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
479,2583.642469543041,119.07977,1.824707,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
480,413.7493704872296,166.83955,0.78100586,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
481,395.3903052433433,166.83955,0.78100586,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
482,1378.133566899849,106.14672,1.8146973,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
483,1014.3118119239192,106.14672,1.8146973,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
484,1132.612260130787,360.4634,0.0006533861,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
485,654.2128656129066,360.4634,0.0006533861,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
486,974.9827072762916,136.29077,1.0214844,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
487,1741.8316424410436,242.25131,0.29797363,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
488,1286.6903716104557,242.25131,0.29797363,-999.0,-999.0,1781996.0,-999.0,-999.0,-999.0
489,1045.8093643431655,186.93587,1.388916,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
490,1755.388265827037,186.93587,1.388916,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
491,862.0674635137059,186.93587,1.388916,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
492,1052.5101837103132,292.87787,0.25909424,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
493,699.029071910732,138.2537,0.7246094,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
494,579.1187890181972,138.2537,0.7246094,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
495,2027.67428736062,282.66312,1.1784668,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
496,2034.316852460283,282.66312,1.1784668,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
497,464.16542888393786,68.93816,1.1682129,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
498,1250.4498926829974,128.14037,0.67419434,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
499,1300.0844955191628,128.14037,0.67419434,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
500,1767.70782812937,300.08154,0.14920044,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
501,1401.5661969359992,300.08154,0.14920044,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
502,1892.5818584702165,74.1259,0.83984375,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
503,1646.5990756691176,74.1259,0.83984375,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
504,309.6693049265623,205.5672,0.06486511,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
505,1141.0815312514424,173.69737,1.2011719,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
506,1636.013862665306,219.10161,1.8432617,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
507,1260.3436091173107,149.44838,1.3845215,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
508,1359.2060218614683,149.44838,1.3845215,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
509,2369.284862819901,344.1631,0.8026123,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
510,477.33593444016645,344.1631,0.8026123,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
511,1776.3006869755493,592.46674,0.8387451,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
512,1352.6391576549502,242.25584,0.7680664,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
513,1125.7813792150869,242.25584,0.7680664,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
514,1105.0060111397556,77.09969,0.52319336,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
515,713.8278495852463,77.09969,0.52319336,-999.0,-999.0,3057319.0,-999.0,-999.0,-999.0
